# step  beta  Energy
1048  0.500000  -541.865552
1049  0.500000  -541.865552
1050  0.500000  -543.042462
1051  0.500000  -543.496860
1052  0.500000  -543.496860
1053  0.500000  -542.606887
1054  0.500000  -542.930461
1055  0.500000  -542.646973
1056  0.500000  -542.985149
1057  0.500000  -544.681735
1058  0.500000  -544.681735
1059  0.500000  -545.492938
1060  0.500000  -547.556684
1061  0.500000  -547.798202
1062  0.500000  -547.798202
1063  0.500000  -549.289466
1064  0.500000  -552.027232
1065  0.500000  -552.027232
1066  0.500000  -552.815975
1067  0.500000  -554.572962
1068  0.500000  -554.841946
1069  0.500000  -558.737265
1070  0.500000  -558.737265
1071  0.500000  -559.004588
1072  0.500000  -559.004588
1073  0.500000  -559.004588
1074  0.500000  -559.862412
1075  0.500000  -559.799542
1076  0.500000  -559.799542
1077  0.500000  -559.950264
1078  0.500000  -559.905110
1079  0.500000  -559.905110
1080  0.500000  -560.019392
1081  0.500000  -560.622670
1082  0.500000  -561.698671
1083  0.500000  -561.794615
1084  0.500000  -561.794615
1085  0.500000  -563.052281
1086  0.500000  -562.665522
1087  0.500000  -563.671042
1088  0.500000  -563.671042
1089  0.500000  -565.586212
1090  0.500000  -565.586212
1091  0.500000  -565.586212
1092  0.500000  -565.586212
1093  0.500000  -565.274415
1094  0.500000  -564.763287
1095  0.500000  -566.123435
1096  0.500000  -569.025809
1097  0.500000  -569.227613
1098  0.500000  -569.227613
1099  0.500000  -571.232548
1100  0.500000  -570.997146
1101  0.500000  -570.997146
1102  0.500000  -571.030116
1103  0.500000  -571.030116
1104  0.500000  -570.106661
1105  0.500000  -573.195862
1106  0.500000  -574.551839
1107  0.500000  -574.551839
1108  0.500000  -575.123320
1109  0.500000  -576.223769
1110  0.500000  -575.973061
1111  0.500000  -576.168802
1112  0.500000  -577.431686
1113  0.500000  -577.772528
1114  0.500000  -578.137108
1115  0.500000  -574.662559
1116  0.500000  -574.662559
1117  0.500000  -573.837498
1118  0.500000  -572.439203
1119  0.500000  -576.421387
1120  0.500000  -576.779876
1121  0.500000  -576.345940
1122  0.500000  -576.345940
1123  0.500000  -576.422486
1124  0.500000  -576.308037
1125  0.500000  -576.448797
1126  0.500000  -576.934383
1127  0.500000  -578.722344
1128  0.500000  -578.722344
1129  0.500000  -578.832133
1130  0.500000  -577.691681
1131  0.500000  -577.691681
1132  0.500000  -577.691681
1133  0.500000  -577.225880
1134  0.500000  -578.503548
1135  0.500000  -577.653553
1136  0.500000  -577.693473
1137  0.500000  -576.888036
1138  0.500000  -574.882199
1139  0.500000  -575.150928
1140  0.500000  -577.098559
1141  0.500000  -577.014097
1142  0.500000  -577.014097
1143  0.500000  -579.547185
1144  0.500000  -578.291518
1145  0.500000  -578.623457
1146  0.500000  -579.603228
1147  0.500000  -579.540472
1148  0.500000  -580.363461
1149  0.500000  -582.942936
1150  0.500000  -583.396577
1151  0.500000  -583.396577
1152  0.500000  -583.615572
1153  0.500000  -585.616086
1154  0.500000  -586.162796
1155  0.500000  -585.634132
1156  0.500000  -586.061030
1157  0.500000  -585.540827
1158  0.500000  -583.279143
1159  0.500000  -583.289842
1160  0.500000  -583.289842
1161  0.500000  -586.201385
1162  0.500000  -589.027690
1163  0.500000  -588.608910
1164  0.500000  -591.248168
1165  0.500000  -591.012674
1166  0.500000  -591.091688
1167  0.500000  -591.091688
1168  0.500000  -591.715537
1169  0.500000  -592.007858
1170  0.500000  -592.007858
1171  0.500000  -592.269298
1172  0.500000  -594.435943
1173  0.500000  -594.435943
1174  0.500000  -594.830428
1175  0.500000  -595.196710
1176  0.500000  -595.314315
1177  0.500000  -594.788236
1178  0.500000  -594.788236
1179  0.500000  -595.005614
1180  0.500000  -593.756796
1181  0.500000  -597.865290
1182  0.500000  -597.286424
1183  0.500000  -596.881827
1184  0.500000  -597.635811
1185  0.500000  -602.577923
1186  0.500000  -602.900989
1187  0.500000  -603.010092
1188  0.500000  -603.010092
1189  0.500000  -604.268091
1190  0.500000  -603.979858
1191  0.500000  -610.468226
1192  0.500000  -610.125912
1193  0.500000  -610.125912
1194  0.500000  -610.125912
1195  0.500000  -611.187270
1196  0.500000  -614.213890
1197  0.500000  -614.213890
1198  0.500000  -614.213890
1199  0.500000  -613.528815
1200  0.500000  -613.528815
1201  0.500000  -614.044661
1202  0.500000  -614.044661
1203  0.500000  -614.146103
1204  0.500000  -614.146103
1205  0.500000  -614.767518
1206  0.500000  -614.767518
1207  0.500000  -615.167666
1208  0.500000  -615.752329
1209  0.500000  -615.890440
1210  0.500000  -614.646243
1211  0.500000  -614.271681
1212  0.500000  -614.359348
1213  0.500000  -613.706028
1214  0.500000  -613.706028
1215  0.500000  -616.805939
1216  0.500000  -616.805939
1217  0.500000  -616.387795
1218  0.500000  -616.525305
1219  0.500000  -614.703174
1220  0.500000  -620.061118
1221  0.500000  -620.061118
1222  0.500000  -620.645260
1223  0.500000  -620.024234
1224  0.500000  -621.018494
1225  0.500000  -622.221573
1226  0.500000  -621.100205
1227  0.500000  -621.100205
1228  0.500000  -622.272303
1229  0.500000  -620.132018
1230  0.500000  -621.174559
1231  0.500000  -621.174559
1232  0.500000  -624.220963
1233  0.500000  -621.034419
1234  0.500000  -621.034419
1235  0.500000  -622.462571
1236  0.500000  -622.585362
1237  0.500000  -622.585362
1238  0.500000  -621.524032
1239  0.500000  -621.524032
1240  0.500000  -621.524032
1241  0.500000  -621.661168
1242  0.500000  -621.661168
1243  0.500000  -620.663541
1244  0.500000  -620.870374
1245  0.500000  -621.174251
1246  0.500000  -621.623314
1247  0.500000  -621.623314
1248  0.500000  -624.066987
1249  0.500000  -624.381738
1250  0.500000  -625.178641
1251  0.500000  -625.230394
1252  0.500000  -625.769872
1253  0.500000  -625.550009
1254  0.500000  -622.521774
1255  0.500000  -621.627766
1256  0.500000  -621.627766
1257  0.500000  -621.052522
1258  0.500000  -624.116060
1259  0.500000  -625.945795
1260  0.500000  -627.467032
1261  0.500000  -627.182716
1262  0.500000  -627.182716
1263  0.500000  -627.606531
1264  0.500000  -623.097227
1265  0.500000  -623.725178
1266  0.500000  -623.563460
1267  0.500000  -622.231394
1268  0.500000  -621.094114
1269  0.500000  -621.094114
1270  0.500000  -623.501371
1271  0.500000  -624.920351
1272  0.500000  -623.992079
1273  0.500000  -623.992079
1274  0.500000  -625.673092
1275  0.500000  -625.673092
1276  0.500000  -626.063535
1277  0.500000  -627.178984
1278  0.500000  -627.178984
1279  0.500000  -630.385766
1280  0.500000  -630.385766
1281  0.500000  -631.108405
1282  0.500000  -631.579741
1283  0.500000  -631.579741
1284  0.500000  -635.474346
1285  0.500000  -635.474346
1286  0.500000  -636.458704
1287  0.500000  -635.438595
1288  0.500000  -635.438595
1289  0.500000  -635.374611
1290  0.500000  -636.532670
1291  0.500000  -637.237282
1292  0.500000  -638.150688
1293  0.500000  -637.628008
1294  0.500000  -636.714394
1295  0.500000  -636.576799
1296  0.500000  -636.712680
1297  0.500000  -637.507211
1298  0.500000  -634.811706
1299  0.500000  -633.721175
1300  0.500000  -633.346887
1301  0.500000  -631.873743
1302  0.500000  -632.248139
1303  0.500000  -632.248139
1304  0.500000  -632.135531
1305  0.500000  -633.746159
1306  0.500000  -633.362332
1307  0.500000  -633.114231
1308  0.500000  -631.289188
1309  0.500000  -631.384274
1310  0.500000  -634.034221
1311  0.500000  -633.045685
1312  0.500000  -633.688093
1313  0.500000  -635.499259
1314  0.500000  -632.946529
1315  0.500000  -633.385086
1316  0.500000  -633.530504
1317  0.500000  -633.530504
1318  0.500000  -634.128027
1319  0.500000  -633.410758
1320  0.500000  -633.838188
1321  0.500000  -633.838188
1322  0.500000  -634.785282
1323  0.500000  -635.253397
1324  0.500000  -635.253397
1325  0.500000  -631.955650
1326  0.500000  -633.203905
1327  0.500000  -633.155567
1328  0.500000  -633.934970
1329  0.500000  -633.934970
1330  0.500000  -635.600536
1331  0.500000  -638.136358
1332  0.500000  -638.373881
1333  0.500000  -638.373881
1334  0.500000  -639.009245
1335  0.500000  -639.170529
1336  0.500000  -639.424092
1337  0.500000  -639.424092
1338  0.500000  -639.424092
1339  0.500000  -640.084123
1340  0.500000  -640.084123
1341  0.500000  -642.558057
1342  0.500000  -642.176074
1343  0.500000  -642.176074
1344  0.500000  -646.684248
1345  0.500000  -646.684248
1346  0.500000  -651.331778
1347  0.500000  -651.331778
1348  0.500000  -651.331778
1349  0.500000  -651.961863
1350  0.500000  -651.972405
1351  0.500000  -652.672354
1352  0.500000  -652.760100
1353  0.500000  -656.212417
1354  0.500000  -658.204191
1355  0.500000  -658.718395
1356  0.500000  -658.718395
1357  0.500000  -658.901851
1358  0.500000  -656.792668
1359  0.500000  -656.792668
1360  0.500000  -657.770107
1361  0.500000  -659.238775
1362  0.500000  -659.238775
1363  0.500000  -659.238775
1364  0.500000  -659.653915
1365  0.500000  -661.572813
1366  0.500000  -664.890045
1367  0.500000  -665.874368
1368  0.500000  -666.190563
1369  0.500000  -667.945904
1370  0.500000  -668.100911
1371  0.500000  -671.298309
1372  0.500000  -670.499723
1373  0.500000  -673.179895
1374  0.500000  -673.994658
1375  0.500000  -672.144323
1376  0.500000  -672.144323
1377  0.500000  -673.321637
1378  0.500000  -678.878638
1379  0.500000  -677.850954
1380  0.500000  -679.173162
1381  0.500000  -681.133637
1382  0.500000  -681.133637
1383  0.500000  -682.410036
1384  0.500000  -682.410036
1385  0.500000  -682.478435
1386  0.500000  -683.639826
1387  0.500000  -683.425738
1388  0.500000  -683.372311
1389  0.500000  -681.606843
1390  0.500000  -681.903677
1391  0.500000  -682.145932
1392  0.500000  -684.028801
1393  0.500000  -685.578793
1394  0.500000  -684.917882
1395  0.500000  -685.785371
1396  0.500000  -688.335195
1397  0.500000  -687.129972
1398  0.500000  -687.012254
1399  0.500000  -687.012254
1400  0.500000  -687.436163
1401  0.500000  -690.470401
1402  0.500000  -689.368419
1403  0.500000  -689.368419
1404  0.500000  -690.860669
1405  0.500000  -690.860669
1406  0.500000  -690.293491
1407  0.500000  -691.690708
1408  0.500000  -691.567875
1409  0.500000  -691.729494
1410  0.500000  -691.729494
1411  0.500000  -691.504049
1412  0.500000  -691.671053
1413  0.500000  -692.280598
1414  0.500000  -691.750240
1415  0.500000  -691.750240
1416  0.500000  -691.750240
1417  0.500000  -691.750240
1418  0.500000  -690.535408
1419  0.500000  -691.383304
1420  0.500000  -692.042407
1421  0.500000  -695.564550
1422  0.500000  -695.673135
1423  0.500000  -695.528375
1424  0.500000  -694.700889
1425  0.500000  -694.853673
1426  0.500000  -695.055350
1427  0.500000  -695.055350
1428  0.500000  -695.054499
1429  0.500000  -695.054499
1430  0.500000  -694.534934
1431  0.500000  -694.534934
1432  0.500000  -693.755872
1433  0.500000  -693.755872
1434  0.500000  -694.091380
1435  0.500000  -694.091380
1436  0.500000  -694.213736
1437  0.500000  -694.213736
1438  0.500000  -694.079122
1439  0.500000  -694.079122
1440  0.500000  -694.065479
1441  0.500000  -695.320641
1442  0.500000  -698.917589
1443  0.500000  -698.460417
1444  0.500000  -698.639366
1445  0.500000  -701.711880
1446  0.500000  -701.711880
1447  0.500000  -701.711880
1448  0.500000  -701.546469
1449  0.500000  -702.571480
1450  0.500000  -702.571480
1451  0.500000  -703.669087
1452  0.500000  -703.669087
1453  0.500000  -703.669087
1454  0.500000  -703.648782
1455  0.500000  -704.096423
1456  0.500000  -704.223849
1457  0.500000  -704.223849
1458  0.500000  -706.000062
1459  0.500000  -707.529382
1460  0.500000  -707.732942
1461  0.500000  -706.800904
1462  0.500000  -705.930828
1463  0.500000  -706.171095
1464  0.500000  -706.171095
1465  0.500000  -707.102255
1466  0.500000  -707.102255
1467  0.500000  -708.600787
1468  0.500000  -708.600787
1469  0.500000  -709.794716
1470  0.500000  -707.772821
1471  0.500000  -705.962085
1472  0.500000  -706.944123
1473  0.500000  -708.843665
1474  0.500000  -709.152464
1475  0.500000  -708.948954
1476  0.500000  -709.384239
1477  0.500000  -708.248973
1478  0.500000  -708.248973
1479  0.500000  -708.248973
1480  0.500000  -708.248973
1481  0.500000  -712.131258
1482  0.500000  -711.726002
1483  0.500000  -711.726002
1484  0.500000  -711.785523
1485  0.500000  -711.840869
1486  0.500000  -713.667835
1487  0.500000  -713.847228
1488  0.500000  -713.521652
1489  0.500000  -713.521652
1490  0.500000  -714.259532
1491  0.500000  -714.414629
1492  0.500000  -714.414629
1493  0.500000  -714.414629
1494  0.500000  -714.414629
1495  0.500000  -714.988109
1496  0.500000  -715.882517
1497  0.500000  -717.835670
1498  0.500000  -717.835670
1499  0.500000  -717.835670
1500  0.500000  -717.852072
1501  0.500000  -717.076420
1502  0.500000  -715.682302
1503  0.500000  -716.022212
1504  0.500000  -716.334404
1505  0.500000  -718.286596
1506  0.500000  -718.507006
1507  0.500000  -717.624702
1508  0.500000  -717.624702
1509  0.500000  -717.834650
1510  0.500000  -720.893911
1511  0.500000  -726.040216
1512  0.500000  -727.393950
1513  0.500000  -728.388863
1514  0.500000  -728.503423
1515  0.500000  -730.527446
1516  0.500000  -731.137724
1517  0.500000  -731.852873
1518  0.500000  -731.852873
1519  0.500000  -731.852873
1520  0.500000  -731.852873
1521  0.500000  -731.061243
1522  0.500000  -730.441956
1523  0.500000  -731.669503
1524  0.500000  -734.621463
1525  0.500000  -735.245316
1526  0.500000  -735.550734
1527  0.500000  -735.900237
1528  0.500000  -736.541954
1529  0.500000  -736.541954
1530  0.500000  -740.806806
1531  0.500000  -741.291595
1532  0.500000  -741.368824
1533  0.500000  -741.368824
1534  0.500000  -741.067284
1535  0.500000  -741.841631
1536  0.500000  -741.726812
1537  0.500000  -741.726812
1538  0.500000  -742.449061
1539  0.500000  -742.449061
1540  0.500000  -742.021154
1541  0.500000  -742.560869
1542  0.500000  -741.102458
1543  0.500000  -741.102458
1544  0.500000  -742.319972
1545  0.500000  -742.428926
1546  0.500000  -742.428926
1547  0.500000  -742.428926
1548  0.500000  -741.356581
1549  0.500000  -742.566077
1550  0.500000  -742.566077
1551  0.500000  -744.282667
1552  0.500000  -746.736429
1553  0.500000  -746.736429
1554  0.500000  -747.804419
1555  0.500000  -746.752203
1556  0.500000  -746.752203
1557  0.500000  -746.752203
1558  0.500000  -749.666799
1559  0.500000  -750.481930
1560  0.500000  -752.096070
1561  0.500000  -751.275481
1562  0.500000  -750.386680
1563  0.500000  -750.374006
1564  0.500000  -748.469087
1565  0.500000  -746.603980
1566  0.500000  -746.603980
1567  0.500000  -746.333614
1568  0.500000  -746.577018
1569  0.500000  -745.252542
1570  0.500000  -745.252542
1571  0.500000  -745.252542
1572  0.500000  -745.260740
1573  0.500000  -745.140096
1574  0.500000  -745.211802
1575  0.500000  -745.211802
1576  0.500000  -744.972277
1577  0.500000  -743.164704
1578  0.500000  -742.669625
1579  0.500000  -741.594411
1580  0.500000  -741.756820
1581  0.500000  -740.190617
1582  0.500000  -740.190617
1583  0.500000  -741.032864
1584  0.500000  -741.032864
1585  0.500000  -738.125463
1586  0.500000  -739.482411
1587  0.500000  -739.482411
1588  0.500000  -739.014253
1589  0.500000  -738.960371
1590  0.500000  -739.537174
1591  0.500000  -739.537174
1592  0.500000  -739.612781
1593  0.500000  -741.676975
1594  0.500000  -740.844014
1595  0.500000  -740.436016
1596  0.500000  -741.698469
1597  0.500000  -738.365088
1598  0.500000  -737.614404
1599  0.500000  -736.414341
1600  0.500000  -736.327516
1601  0.500000  -735.756913
1602  0.500000  -739.643297
1603  0.500000  -739.643297
1604  0.500000  -738.757077
1605  0.500000  -741.481642
1606  0.500000  -741.671072
1607  0.500000  -741.671072
1608  0.500000  -740.390967
1609  0.500000  -739.635021
1610  0.500000  -739.521661
1611  0.500000  -738.624436
1612  0.500000  -737.663183
1613  0.500000  -737.663183
1614  0.500000  -737.663183
1615  0.500000  -737.636620
1616  0.500000  -737.525715
1617  0.500000  -737.525715
1618  0.500000  -737.587461
1619  0.500000  -737.587461
1620  0.500000  -737.587461
1621  0.500000  -737.587461
1622  0.500000  -737.587461
1623  0.500000  -736.242525
1624  0.500000  -735.762709
1625  0.500000  -735.257635
1626  0.500000  -736.284590
1627  0.500000  -738.542456
1628  0.500000  -739.320555
1629  0.500000  -737.803976
1630  0.500000  -737.803976
1631  0.500000  -737.803976
1632  0.500000  -737.153831
1633  0.500000  -736.863848
1634  0.500000  -738.291369
1635  0.500000  -738.719258
1636  0.500000  -738.850640
1637  0.500000  -738.763906
1638  0.500000  -739.074236
1639  0.500000  -742.240900
1640  0.500000  -742.240900
1641  0.500000  -737.847650
1642  0.500000  -737.847650
1643  0.500000  -738.386051
1644  0.500000  -738.127030
1645  0.500000  -738.622741
1646  0.500000  -738.622741
